schoolid,tracking,bottomhalf,scoreendfirstgrade
974,1,0,1.649567
974,1,0,2.4544225
974,1,0,1.5312289
975,0,0,.52496403
975,0,0,.14252068
975,0,0,1.0492563
975,0,0,1.7153976
975,0,0,-.36139551
975,0,1,-1.4131147
975,0,0,-.25873134
975,0,0,-.15998577
975,0,0,-.13960963
975,0,0,.48186082
975,0,1,-.6772247
975,0,0,1.5602257
975,0,1,-1.3637419
975,0,1,.18092181
975,0,1,-1.319855
975,0,1,-.62158239
975,0,1,-1.1254985
975,0,1,.22480871
975,0,1,-.61139429
975,0,1,-.65371382
975,0,1,-.71170729
975,0,1,-.76970077
975,0,0,-1.2070028
975,0,1,-1.3747137
975,0,0,.17543592
975,0,1,-.99853987
975,0,1,-.19054985
975,0,0,-.039296631
975,0,0,-.11923351
975,0,0,-.9060638
975,0,0,-.73051602
975,0,0,-.5048117
975,0,1,-.23286943
978,1,1,-1.2446202
978,1,1,-1.0526148
978,1,1,-.39274329
978,1,1,-1.319855
978,1,1,-.84258449
978,1,1,-.68349427
978,1,1,-.99070287
978,1,1,-.13020529
978,1,1,-1.0565333
978,1,1,-.83082902
978,1,1,-.9060638
978,1,1,-.55183345
978,1,1,-1.4295723
978,1,1,.17230116
978,1,1,-1.3966571
978,1,1,-.51108128
978,1,1,-1.1129594
978,1,1,-1.3919549
978,1,1,.086094581
978,1,1,-.41390303
978,1,1,-.88098556
978,1,1,.91837931
978,1,1,-1.2704822
978,1,1,.21070218
978,1,1,-.3167249
978,1,1,-1.2101376
978,1,1,-.031459708
978,1,0,-1.1372539
978,1,0,-1.2101376
978,1,0,-.51264864
978,1,0,-1.1693854
978,1,0,-.26656827
978,1,0,-.26343352
978,1,0,1.0476888
978,1,0,-1.2634289
978,1,0,-.10355966
978,1,0,.24910329
978,1,0,-1.067505
978,1,0,-.50559539
978,1,0,-1.2869397
978,1,0,-.097290166
978,1,0,-.1372586
978,1,0,-1.0330225
978,1,0,-.49227259
978,1,0,1.0696324
978,1,0,-.67565733
978,1,0,-1.4295723
978,1,0,-.24775957
978,1,0,-.011083578
978,1,0,-.33239874
978,1,0,1.0171247
978,1,0,-.36688128
978,1,0,.31023157
978,1,0,-.017353179
978,1,0,2.5892177
978,1,0,1.2498823
978,1,0,2.1707244
978,1,1,-1.3966571
983,0,0,-.51891822
983,0,0,-.11766618
983,0,0,.9403227
983,0,1,-.83866596
983,0,1,-.99070287
983,0,1,-.83161277
983,0,0,-.1929009
983,0,0,.43562278
983,0,1,-.65606493
983,0,0,-.52989
983,0,1,-.95465291
983,0,0,-.0032466529
983,0,1,-.81515515
983,0,1,-.88098556
983,0,0,-.32848027
983,0,0,1.8063061
983,0,0,-.51108128
983,0,1,-.60669214
983,0,1,-.44211608
983,0,0,-.10982926
983,0,0,1.2647727
983,0,1,-.84807032
983,0,0,.086878292
983,0,1,-.77126819
983,0,1,-.54086167
983,0,0,-.70230299
983,0,0,1.0390682
983,0,0,.22089024
983,0,1,1.1456507
983,0,1,.41211179
983,0,1,-.78223991
983,0,0,1.5633606
983,0,1,-.86452794
983,0,0,-.18192922
1006,1,1,-.62079865
1006,1,1,-.026757531
1006,1,1,-1.319855
1006,1,1,-.89195728
1006,1,1,-1.2979115
1006,1,1,.012427196
1006,1,1,-.49854219
1006,1,1,-.88098556
1006,1,1,.94659215
1006,1,1,-.94368118
1006,1,1,-.77126819
1006,1,1,1.2592866
1006,1,1,.4983184
1006,1,1,-.097290166
1006,1,1,-.40606612
1006,1,1,-.88098556
1006,1,1,-.32926399
1006,1,1,-.13647489
1006,1,1,-.66155082
1006,1,1,-.48130083
1006,1,1,.095498927
1006,1,1,1.0022346
1006,1,1,.021831546
1006,1,1,.67543364
1006,1,1,-.7164095
1006,1,1,.33609349
1006,1,1,-.53851062
1006,1,1,.49126518
1006,1,0,-.50324428
1006,1,0,-.31359002
1006,1,0,-.65919971
1006,1,0,-.52832258
1006,1,0,-.12550311
1006,1,0,-.58239752
1006,1,0,-1.1443073
1006,1,0,-.10982916
1006,1,0,.089229435
1006,1,0,-.57847905
1006,1,0,.30239454
1006,1,0,1.3117943
1006,1,0,-.024406495
1006,1,0,.14487183
1006,1,0,-.0063814018
1006,1,0,-.51421607
1006,1,0,-1.0063767
1006,1,0,-1.2101376
1006,1,0,-.53302473
1006,1,0,.11117288
1006,1,0,-.89352465
1006,1,0,-.51421607
1006,1,0,.25850755
1006,1,0,-.48443568
1006,1,0,.04690985
1006,1,0,-.52989
1006,1,0,-.36374652
1006,1,0,-.78850943
1008,0,1,.34706527
1008,0,1,-1.0267528
1008,0,1,-1.1834919
1008,0,1,.15976197
1008,0,0,-.63960737
1008,0,1,-1.4295723
1008,0,0,-.50794655
1008,0,1,-.96875942
1008,0,0,.4058423
1008,0,1,-.42017263
1008,0,0,-.48286825
1008,0,0,.22245756
1008,0,1,-.28224224
1008,0,0,-.36139551
1008,0,0,-.67879206
1008,0,0,-.19054985
1008,0,0,.38703361
1008,0,0,-.15841834
1008,0,1,-1.4295723
1008,0,0,-.48443556
1008,0,0,-.89665943
1008,0,0,1.1056825
1008,0,0,.42151636
1008,0,1,-.43663019
1008,0,1,.11744248
1008,0,1,-.24149008
1008,0,1,-.88098556
1008,0,1,-1.0345899
1008,0,0,-.33318245
1008,0,0,.012427196
1008,0,1,.29769236
1008,0,0,-.74618989
1008,0,0,-.71484208
1008,0,1,-1.3637419
1008,0,1,-.93427682
1008,0,1,-.48835415
1008,0,1,-1.2979115
1008,0,0,-.23522048
1008,0,0,-.67879206
1008,0,0,.96931946
1008,0,1,-1.0878811
1008,0,1,-.87785071
1008,0,1,.20051421
1008,0,0,-1.0236181
1008,0,1,-.93114203
1008,0,0,-.85590726
1008,0,0,-.21014227
1008,0,1,-.77126819
1008,0,0,-.073779181
1008,0,1,-.75559425
1008,0,0,-.27754006
1008,0,1,-1.147442
1010,0,1,-1.2524571
1010,0,0,1.6762128
1010,0,0,.44502714
1010,0,0,-.73992038
1010,0,1,-.94524854
1010,0,0,.58844334
1010,0,0,-1.1991659
1010,0,0,1.7240181
1010,0,0,.93718785
1010,0,1,-1.4037104
1010,0,0,-.35042372
1010,0,1,.25223804
1010,0,1,-.31045517
1010,0,1,-.23365314
1010,0,1,1.1746476
1010,0,0,.88938254
1010,0,0,-.19133358
1010,0,0,1.8674343
1010,0,0,.7483173
1010,0,1,-1.4037104
1010,0,1,-1.3825506
1010,0,1,1.2600704
1010,0,0,-.11766618
1010,0,1,-.27910748
1010,0,0,.91602796
1010,0,0,-.95308548
1010,0,0,1.3627346
1010,0,0,.28436968
1010,0,1,-1.3010463
1010,0,1,1.3086594
1010,0,1,-1.255592
1010,0,1,-1.0533985
1010,0,0,-.83866602
1010,0,0,.69580978
1010,0,0,1.3016062
1010,0,0,1.2381269
1010,0,0,-1.1850593
1010,0,1,-1.4295723
1010,0,0,-1.3261245
1010,0,1,-1.0345899
1010,0,0,-.67408991
1010,0,0,-1.1262822
1010,0,1,-.87785071
1010,0,0,1.2663399
1010,0,0,1.9936094
1010,0,1,-.083183534
1010,0,1,-.89665943
1010,0,1,-1.039292
1010,0,1,-1.3919549
1010,0,1,-.98756808
1010,0,1,-1.4013593
1010,0,0,-.46562696
1010,0,1,-1.3104507
1010,0,1,-1.0533985
1012,1,1,-1.2258115
1012,1,1,-.802616
1012,1,1,-.84963775
1012,1,1,-.88882244
1012,1,1,-.13490747
1012,1,1,-.50794655
1012,1,1,-.44446722
1012,1,1,-.57064217
1012,1,1,-1.1004202
1012,1,1,.14879028
1012,1,1,-.10982926
1012,1,1,-.4170379
1012,1,1,-.98756808
1012,1,1,-.86687899
1012,1,1,-.2932139
1012,1,1,-.65214646
1012,1,1,.19424461
1012,1,1,.27731636
1012,1,1,.5343684
1012,1,1,-.90919858
1012,1,1,.83217275
1012,1,0,.39643794
1012,1,0,-.13177271
1012,1,0,-.80575079
1012,1,0,-.6772247
1012,1,0,1.1033313
1012,1,0,.15976197
1012,1,0,1.152704
1012,1,0,-.42800957
1012,1,0,-.053403158
1012,1,0,-.51264864
1012,1,0,1.6871843
1012,1,0,-.56593996
1012,1,0,.45756635
1012,1,0,.071988158
1012,1,0,1.7044256
1012,1,0,1.2937695
1012,1,0,.076690227
1012,1,0,2.5751114
1012,1,0,1.0892247
1012,1,0,2.5531678
1014,1,1,-.49854219
1014,1,1,-.70857257
1014,1,1,-.89352465
1014,1,1,-.028324854
1014,1,1,-.86844641
1014,1,1,-1.000891
1014,1,1,-1.0988529
1014,1,1,-.7775377
1014,1,1,-1.0533985
1014,1,1,-.58396494
1014,1,1,-1.0251855
1014,1,1,-.14196078
1014,1,1,-1.319855
1014,1,1,-1.057317
1014,1,1,-.60669214
1014,1,1,-.40136394
1014,1,1,.073555477
1014,1,1,.50145322
1014,1,1,-.087885812
1014,1,1,-.78694206
1014,1,1,.1307652
1014,1,1,-1.0565333
1014,1,1,-.34807259
1014,1,1,-.13647489
1014,1,1,-1.0408593
1014,1,1,-1.1356865
1014,1,1,-.30261827
1014,1,0,.41681409
1014,1,0,.39095217
1014,1,0,-1.1160941
1014,1,0,-.88098556
1014,1,0,.075122908
1014,1,0,-.7062214
1014,1,0,-.051835731
1014,1,0,-.93427682
1014,1,0,-.24775957
1014,1,0,-.31045529
1014,1,0,.11665877
1014,1,0,-.67408991
1014,1,0,.55082595
1014,1,0,-.072211862
1014,1,0,.50380439
1014,1,0,-.037729204
1014,1,0,.28515327
1014,1,0,.13781852
1014,1,0,.78436726
1014,1,0,.58530849
1014,1,0,-.29791617
1014,1,0,-.83239639
1014,1,0,.31650108
1014,1,0,.45913377
1014,1,0,1.0719833
1014,1,0,.73891294
1015,1,1,-1.4295723
1015,1,1,-1.4295723
1015,1,1,-.23522058
1015,1,1,-.76813334
1015,1,1,-.87314862
1015,1,1,-.65528119
1015,1,1,-.36766499
1015,1,1,.057881523
1015,1,1,-.21327703
1015,1,1,1.4011354
1015,1,1,-.27910748
1015,1,1,-.44211608
1015,1,1,.22245756
1015,1,1,1.6291908
1015,1,1,.64016736
1015,1,1,-.33239874
1015,1,1,-1.0439942
1015,1,1,.3117989
1015,1,1,-.10042492
1015,1,1,-.20700753
1015,1,1,1.3157128
1015,1,1,.28201851
1015,1,0,-.41390303
1015,1,0,-.033027131
1015,1,0,1.0782531
1015,1,0,.18170552
1015,1,0,-1.0251855
1015,1,0,1.6119496
1015,1,0,1.1025475
1015,1,0,1.4536432
1015,1,0,-.52989
1015,1,0,.35882056
1015,1,0,-.091020562
1015,1,0,-.70543778
1015,1,0,.21618807
1015,1,0,.53123373
1015,1,0,2.0774648
1015,1,0,.62997931
1015,1,0,-.048700981
1015,1,0,2.2992504
1015,1,0,-.072211862
1015,1,0,.32590541
1015,1,0,1.1769987
1015,1,0,.20364897
1015,1,0,2.282793
1015,1,0,.49048147
1015,1,1,-1.0001073
1020,1,1,-1.2007333
1020,1,1,-.88412029
1020,1,1,-.81515515
1020,1,1,-.18819872
1020,1,1,-.92487246
1020,1,1,-.49462363
1020,1,1,-1.3308268
1020,1,1,.90662384
1020,1,1,-.78694206
1020,1,1,.6315465
1020,1,1,-.81828988
1020,1,1,-.78459096
1020,1,1,-.17565961
1020,1,1,-.77440298
1020,1,1,-.072211862
1020,1,1,-.031459708
1020,1,1,.76712602
1020,1,1,.91524446
1020,1,1,-.48835415
1020,1,1,1.1048987
1020,1,1,-.51421607
1020,1,1,-.6082595
1020,1,0,-1.3355289
1020,1,0,1.5022322
1020,1,0,-.26656827
1020,1,0,.54142177
1020,1,0,1.4646147
1020,1,0,1.4638313
1020,1,0,.40349117
1020,1,0,1.4646147
1020,1,0,1.6166518
1020,1,0,2.035929
1020,1,0,1.7702563
1020,1,0,1.0484726
1020,1,0,1.2067791
1020,1,0,.95051056
1020,1,0,2.5288732
1020,1,0,1.5719812
1020,1,0,1.5132042
1020,1,0,1.2694747
1020,1,0,1.6299745
1020,1,0,2.4559894
